defect_id,product_id,defect_type,defect_date,defect_location,severity,inspection_method,repair_cost,type_numeric,location_numeric,severity_numeric,inspection_method_numeric,year,month,day_of_week,defect_to_product_ratio,cost_bin,defects_per_inspection,avg_cost_per_defect_type,defects_per_day,cost_to_product_ratio,inspection_efficiency
970,33,Structural,2024-01-28,Internal,Minor,Visual Inspection,708.97,1,2,1,1,2024,1,Sunday,0.11,High,351,502.6245738636364,8,55.758100000000006,494.0540740740741
971,50,Cosmetic,2024-04-07,Component,Minor,Automated Testing,309.87,3,1,1,2,2024,4,Sunday,0.08,Medium,297,513.9084789644013,5,23.815900000000003,501.8043097643098
972,97,Cosmetic,2024-01-04,Surface,Critical,Manual Testing,565.48,3,3,3,3,2024,1,Thursday,0.19,High,352,513.9084789644013,6,84.0584,526.0746875
973,14,Structural,2024-06-14,Surface,Critical,Automated Testing,859.52,1,3,3,2,2024,6,Friday,0.11,Critical,297,502.6245738636364,6,56.9366,501.8043097643098
974,39,Cosmetic,2024-01-21,Internal,Critical,Manual Testing,140.02,3,2,3,3,2024,1,Sunday,0.11,Low,352,513.9084789644013,7,52.7325,526.0746875
975,3,Functional,2024-01-01,Component,Moderate,Automated Testing,626.35,2,1,2,2,2024,1,Monday,0.08,High,297,507.0961061946902,4,31.0665,501.8043097643098
976,79,Cosmetic,2024-05-18,Component,Moderate,Visual Inspection,807.32,3,1,2,1,2024,5,Saturday,0.13,Critical,351,513.9084789644013,4,74.263,494.0540740740741
977,96,Structural,2024-06-08,Internal,Critical,Automated Testing,888.55,1,2,3,2,2024,6,Saturday,0.13,Critical,297,502.6245738636364,12,59.2923,501.8043097643098
978,57,Functional,2024-01-29,Component,Moderate,Automated Testing,440.85,2,1,2,2,2024,1,Monday,0.06,Medium,297,507.0961061946902,6,30.9094,501.8043097643098
979,1,Functional,2024-01-11,Internal,Critical,Manual Testing,652.97,2,2,3,3,2024,1,Thursday,0.12,High,352,507.0961061946902,7,66.52590000000001,526.0746875
980,39,Functional,2024-02-29,Internal,Moderate,Visual Inspection,725.44,2,2,2,1,2024,2,Thursday,0.11,High,351,507.0961061946902,9,52.7325,494.0540740740741
981,75,Cosmetic,2024-01-16,Internal,Minor,Manual Testing,843.66,3,2,1,3,2024,1,Tuesday,0.09,Critical,352,513.9084789644013,8,55.833099999999995,526.0746875
982,9,Cosmetic,2024-03-15,Component,Moderate,Visual Inspection,611.8,3,1,2,1,2024,3,Friday,0.09,High,351,513.9084789644013,6,44.38399999999999,494.0540740740741
983,76,Functional,2024-05-16,Surface,Moderate,Automated Testing,712.12,2,3,2,2,2024,5,Thursday,0.11,High,297,507.0961061946902,10,56.2061,501.8043097643098
984,43,Functional,2024-06-22,Internal,Critical,Manual Testing,941.33,2,2,3,3,2024,6,Saturday,0.13,Critical,352,507.0961061946902,7,75.4063,526.0746875
985,99,Functional,2024-02-02,Internal,Critical,Automated Testing,112.15,2,2,3,2,2024,2,Friday,0.1,Low,297,507.0961061946902,7,55.981300000000005,501.8043097643098
986,47,Structural,2024-02-08,Internal,Moderate,Automated Testing,284.7,1,2,2,2,2024,2,Thursday,0.11,Medium,297,502.6245738636364,5,62.7588,501.8043097643098
987,26,Cosmetic,2024-05-22,Internal,Minor,Visual Inspection,694.09,3,2,1,1,2024,5,Wednesday,0.09,High,351,513.9084789644013,2,53.0189,494.0540740740741
988,50,Cosmetic,2024-02-05,Surface,Moderate,Automated Testing,102.98,3,3,2,2,2024,2,Monday,0.08,Low,297,513.9084789644013,4,23.815900000000003,501.8043097643098
989,11,Cosmetic,2024-01-01,Component,Critical,Visual Inspection,398.32,3,1,3,1,2024,1,Monday,0.08,Medium,351,513.9084789644013,4,39.253299999999996,494.0540740740741
990,45,Cosmetic,2024-06-11,Component,Critical,Manual Testing,576.07,3,1,3,3,2024,6,Tuesday,0.15,High,352,513.9084789644013,5,95.3236,526.0746875
991,10,Cosmetic,2024-06-08,Internal,Minor,Visual Inspection,51.79,3,2,1,1,2024,6,Saturday,0.16,Low,351,513.9084789644013,12,100.8492,494.0540740740741
992,7,Cosmetic,2024-01-25,Internal,Critical,Visual Inspection,426.31,3,2,3,1,2024,1,Thursday,0.14,Medium,351,513.9084789644013,8,64.9622,494.0540740740741
993,83,Functional,2024-03-14,Internal,Critical,Manual Testing,808.65,2,2,3,3,2024,3,Thursday,0.11,Critical,352,507.0961061946902,4,52.4495,526.0746875
994,77,Cosmetic,2024-02-11,Component,Minor,Visual Inspection,970.37,3,1,1,1,2024,2,Sunday,0.14,Critical,351,513.9084789644013,3,76.5737,494.0540740740741
995,41,Cosmetic,2024-01-28,Internal,Moderate,Automated Testing,67.54,3,2,2,2,2024,1,Sunday,0.11,Low,297,513.9084789644013,8,58.3353,501.8043097643098
996,25,Structural,2024-03-01,Component,Minor,Automated Testing,813.14,1,1,1,2,2024,3,Friday,0.11,Critical,297,502.6245738636364,7,34.7919,501.8043097643098
997,23,Functional,2024-03-21,Component,Moderate,Automated Testing,944.07,2,1,2,2,2024,3,Thursday,0.07,Critical,297,507.0961061946902,6,40.8322,501.8043097643098
998,17,Structural,2024-01-16,Component,Minor,Automated Testing,401.12,1,1,1,2,2024,1,Tuesday,0.14,Medium,297,502.6245738636364,8,72.947,501.8043097643098
999,96,Cosmetic,2024-06-21,Internal,Moderate,Manual Testing,775.63,3,2,2,3,2024,6,Friday,0.13,Critical,352,513.9084789644013,6,59.2923,526.0746875
1000,1,Cosmetic,2024-03-23,Component,Minor,Visual Inspection,963.4,3,1,1,1,2024,3,Saturday,0.12,Critical,351,513.9084789644013,12,66.52590000000001,494.0540740740741
